AnalysisYear,EnsembleMember,DaysInYear,AnnualRainfall_mm,AnnualRainfall365_mm,DryDays,DryDays365,LightRainDays,LightRainDays365,ModerateRainDays,ModerateRainDays365,HeavyRainDays,HeavyRainDays365,VeryHeavyRainDays,VeryHeavyRainDays365,LongestDrySpell
2047,10,360,1649.2572809933522,1672.1636321182598,156,158.16666666666666,61,61.84722222222222,90,91.25,53,53.73611111111111,22,22.305555555555554,15
2048,10,360,1068.1975877123207,1083.0336653194363,150,152.08333333333331,89,90.2361111111111,86,87.19444444444444,35,35.48611111111111,7,7.097222222222221,12
2049,10,360,1488.00142198267,1508.668108399096,142,143.97222222222223,77,78.06944444444444,84,85.16666666666666,57,57.791666666666664,13,13.180555555555555,14
2050,10,360,1364.1035479136908,1383.0494305236032,164,166.27777777777777,58,58.80555555555555,92,93.27777777777777,46,46.638888888888886,17,17.23611111111111,35
2051,10,360,1303.0927070457797,1321.1912168658598,175,177.43055555555554,54,54.75,87,88.20833333333333,44,44.61111111111111,13,13.180555555555555,21
2052,10,360,1555.2942945175673,1576.8956041636445,168,170.33333333333331,67,67.93055555555556,73,74.01388888888889,52,52.72222222222222,22,22.305555555555554,19
2053,10,360,1662.986997394559,1686.084039025039,142,143.97222222222223,72,73.0,94,95.30555555555556,52,52.72222222222222,21,21.291666666666664,12
2054,10,360,1246.3854149504134,1263.6963234913912,170,172.36111111111111,65,65.90277777777777,85,86.18055555555556,40,40.55555555555556,11,11.152777777777777,20
2055,10,360,1221.9022817638663,1238.8731467883645,193,195.68055555555554,60,60.83333333333333,67,67.93055555555556,40,40.55555555555556,17,17.23611111111111,31
2056,10,360,1408.1111042381604,1427.6682029081346,159,161.20833333333331,78,79.08333333333333,74,75.02777777777777,49,49.68055555555555,19,19.26388888888889,11
2057,10,360,1264.1554110877328,1281.713125130618,150,152.08333333333331,86,87.19444444444444,83,84.15277777777777,41,41.56944444444444,12,12.166666666666666,12
2058,10,360,1174.6869866413872,1191.0020836780732,166,168.30555555555554,70,70.97222222222221,88,89.22222222222221,36,36.5,12,12.166666666666666,25
2059,10,360,1264.4975935350672,1282.0600601119431,139,140.93055555555554,86,87.19444444444444,93,94.29166666666666,42,42.58333333333333,14,14.194444444444443,14
2060,10,360,1195.4182074382356,1212.0212380971,199,201.76388888888889,56,56.77777777777777,70,70.97222222222221,35,35.48611111111111,15,15.208333333333332,26
2061,10,360,1523.054639891966,1544.208176557132,131,132.81944444444443,89,90.2361111111111,88,89.22222222222221,52,52.72222222222222,17,17.23611111111111,14
2062,10,360,1411.9878017012877,1431.5987433915834,175,177.43055555555554,48,48.666666666666664,91,92.26388888888889,46,46.638888888888886,15,15.208333333333332,15
2063,10,360,774.996303244015,785.7601407890708,206,208.86111111111111,71,71.98611111111111,58,58.80555555555555,25,25.34722222222222,7,7.097222222222221,37
2064,10,360,1374.010031870386,1393.0935045352524,160,162.22222222222223,71,71.98611111111111,92,93.27777777777777,37,37.513888888888886,13,13.180555555555555,19
2065,10,360,1323.2401787759948,1341.618514592328,186,188.58333333333331,60,60.83333333333333,70,70.97222222222221,44,44.61111111111111,15,15.208333333333332,19
2066,10,360,1262.779939922998,1280.3185501997061,185,187.56944444444443,64,64.88888888888889,70,70.97222222222221,41,41.56944444444444,12,12.166666666666666,19
2067,10,360,1162.4125350495297,1178.5571535918841,197,199.73611111111111,58,58.80555555555555,68,68.94444444444444,37,37.513888888888886,13,13.180555555555555,40
2068,10,360,1659.7495232527926,1682.8015999646368,151,153.09722222222223,68,68.94444444444444,77,78.06944444444444,64,64.88888888888889,24,24.333333333333332,30
2069,10,360,1343.0722795505244,1361.7260612109483,179,181.48611111111111,64,64.88888888888889,73,74.01388888888889,44,44.61111111111111,20,20.27777777777778,18
2070,10,360,1219.2735793243833,1236.2079345927775,193,195.68055555555554,51,51.70833333333333,71,71.98611111111111,45,45.625,14,14.194444444444443,27
2071,10,360,1483.2400887495469,1503.8406455377349,144,146.0,81,82.125,90,91.25,45,45.625,16,16.22222222222222,15
2072,10,360,1373.7842723644912,1392.8646094806647,166,168.30555555555554,56,56.77777777777777,93,94.29166666666666,45,45.625,15,15.208333333333332,42
2073,10,360,1294.1533464108243,1312.127698444308,200,202.77777777777777,56,56.77777777777777,63,63.875,41,41.56944444444444,16,16.22222222222222,34
2074,10,360,958.091429991067,971.3982554076096,164,166.27777777777777,90,91.25,79,80.09722222222221,27,27.375,8,8.11111111111111,19
2075,10,360,1099.8068313565318,1115.0819262364835,189,191.625,55,55.763888888888886,77,78.06944444444444,39,39.541666666666664,9,9.125,24
2076,10,360,1081.5119910915591,1096.5329909678308,196,198.7222222222222,61,61.84722222222222,66,66.91666666666666,37,37.513888888888886,11,11.152777777777777,32
2077,10,360,861.1692562060516,873.1299403200245,214,216.9722222222222,70,70.97222222222221,49,49.68055555555555,27,27.375,14,14.194444444444443,20
2078,10,360,1527.2785041721156,1548.4907056189504,157,159.18055555555554,61,61.84722222222222,95,96.31944444444444,47,47.65277777777778,18,18.25,23
2079,10,360,1527.0440459631216,1548.2529910459425,168,170.33333333333331,81,82.125,54,54.75,57,57.791666666666664,22,22.305555555555554,13
2080,10,360,1521.170392081825,1542.2977586385168,184,186.55555555555554,62,62.86111111111111,58,58.80555555555555,56,56.77777777777777,19,19.26388888888889,15
2031,11,360,1402.5646689011753,1422.0447337470248,165,167.29166666666666,56,56.77777777777777,89,90.2361111111111,50,50.69444444444444,15,15.208333333333332,16
2032,11,360,1876.998960228945,1903.0683902321246,122,123.69444444444444,66,66.91666666666666,106,107.47222222222221,66,66.91666666666666,24,24.333333333333332,13
2033,11,360,1519.926180049465,1541.0362658834854,151,153.09722222222223,81,82.125,82,83.13888888888889,46,46.638888888888886,20,20.27777777777778,19
2034,11,360,1545.0974306890514,1566.5571172263992,131,132.81944444444443,83,84.15277777777777,95,96.31944444444444,51,51.70833333333333,16,16.22222222222222,14
2035,11,360,1387.2677078026686,1406.5353148554834,155,157.15277777777777,79,80.09722222222221,83,84.15277777777777,43,43.59722222222222,14,14.194444444444443,19
2036,11,360,1251.7807918835833,1269.1666362152996,140,141.94444444444443,81,82.125,97,98.34722222222221,42,42.58333333333333,7,7.097222222222221,12
2037,11,360,1282.1451547198994,1299.9527263132313,155,157.15277777777777,89,90.2361111111111,73,74.01388888888889,43,43.59722222222222,10,10.13888888888889,17
2038,11,360,1677.422410529108,1700.7199440086788,139,140.93055555555554,63,63.875,102,103.41666666666666,56,56.77777777777777,19,19.26388888888889,18
2039,11,360,1762.9872889298808,1787.4732234983512,133,134.84722222222223,69,69.95833333333333,93,94.29166666666666,65,65.90277777777777,20,20.27777777777778,13
2040,11,360,1401.9387410737243,1421.410112477526,135,136.875,82,83.13888888888889,96,97.33333333333333,47,47.65277777777778,14,14.194444444444443,23
2041,11,360,1324.8376723654558,1343.2381955927538,187,189.5972222222222,48,48.666666666666664,81,82.125,44,44.61111111111111,15,15.208333333333332,24
2042,11,360,1535.9275837003024,1557.2599112516955,134,135.86111111111111,77,78.06944444444444,95,96.31944444444444,54,54.75,19,19.26388888888889,23
2043,11,360,1453.8897008029026,1474.082613314054,161,163.23611111111111,59,59.81944444444444,95,96.31944444444444,45,45.625,16,16.22222222222222,27
2044,11,360,1766.4408115069773,1790.9747116667963,152,154.11111111111111,64,64.88888888888889,78,79.08333333333333,66,66.91666666666666,23,23.319444444444443,20
2045,11,360,1595.285042138827,1617.4417788351996,128,129.77777777777777,84,85.16666666666666,97,98.34722222222221,51,51.70833333333333,21,21.291666666666664,19
2046,11,360,1413.3345190841837,1432.964165182575,166,168.30555555555554,53,53.73611111111111,95,96.31944444444444,46,46.638888888888886,14,14.194444444444443,17
2047,11,360,1266.9736194375985,1284.5704752631207,120,121.66666666666666,97,98.34722222222221,100,101.38888888888889,43,43.59722222222222,11,11.152777777777777,12
2048,11,360,1276.82679765929,1294.5605031823357,168,170.33333333333331,82,83.13888888888889,64,64.88888888888889,46,46.638888888888886,16,16.22222222222222,24
2049,11,360,1465.140121399127,1485.4892897518928,164,166.27777777777777,56,56.77777777777777,90,91.25,50,50.69444444444444,11,11.152777777777777,21
2050,11,360,1754.3936030172686,1778.7601808369527,142,143.97222222222223,67,67.93055555555556,92,93.27777777777777,59,59.81944444444444,22,22.305555555555554,22
2051,11,360,1589.7852034166335,1611.8655534640866,135,136.875,64,64.88888888888889,109,110.51388888888889,52,52.72222222222222,21,21.291666666666664,17
2052,11,360,1382.4650640163222,1401.6659676832155,159,161.20833333333331,70,70.97222222222221,84,85.16666666666666,47,47.65277777777778,17,17.23611111111111,17
2053,11,360,1477.576437922176,1498.0983328933173,117,118.625,97,98.34722222222221,97,98.34722222222221,49,49.68055555555555,16,16.22222222222222,13
2054,11,360,1081.770003849463,1096.794587236261,164,166.27777777777777,71,71.98611111111111,95,96.31944444444444,30,30.416666666666664,9,9.125,11
2055,11,360,1549.6382372347753,1571.1609905297025,140,141.94444444444443,77,78.06944444444444,90,91.25,53,53.73611111111111,20,20.27777777777778,15
2056,11,360,1272.8491593551812,1290.5276199017808,165,167.29166666666666,66,66.91666666666666,91,92.26388888888889,38,38.52777777777778,12,12.166666666666666,22
2057,11,360,1380.8441069214005,1400.0224972953088,159,161.20833333333331,70,70.97222222222221,89,90.2361111111111,42,42.58333333333333,13,13.180555555555555,21
2058,11,360,1650.1306128111241,1673.0490935446119,163,165.26388888888889,68,68.94444444444444,74,75.02777777777777,55,55.763888888888886,24,24.333333333333332,18
2059,11,360,1097.5322796162286,1112.7757834997874,163,165.26388888888889,88,89.22222222222221,77,78.06944444444444,32,32.44444444444444,9,9.125,15
2060,11,360,1446.9848885193041,1467.08190085985,148,150.05555555555554,79,80.09722222222221,83,84.15277777777777,50,50.69444444444444,17,17.23611111111111,18
2061,11,360,1564.5291894993607,1586.2587615757407,138,139.91666666666666,69,69.95833333333333,99,100.375,54,54.75,13,13.180555555555555,12
2062,11,360,1470.6065524842747,1491.0316434910008,145,147.01388888888889,87,88.20833333333333,80,81.11111111111111,48,48.666666666666664,15,15.208333333333332,12
2063,11,360,1595.8310420260786,1617.9953620542185,138,139.91666666666666,81,82.125,85,86.18055555555556,56,56.77777777777777,17,17.23611111111111,27
2064,11,360,1250.2734873405216,1267.6383968869177,171,173.375,68,68.94444444444444,78,79.08333333333333,43,43.59722222222222,13,13.180555555555555,15
2065,11,360,1379.2709578924864,1398.4274989743265,163,165.26388888888889,64,64.88888888888889,86,87.19444444444444,47,47.65277777777778,16,16.22222222222222,25
2066,11,360,1459.2341318780966,1479.5012725986257,165,167.29166666666666,72,73.0,71,71.98611111111111,52,52.72222222222222,19,19.26388888888889,16
2067,11,360,1495.5903904101822,1516.362479165879,145,147.01388888888889,83,84.15277777777777,79,80.09722222222221,53,53.73611111111111,16,16.22222222222222,15
2068,11,360,1253.7256025764955,1271.1384581678356,165,167.29166666666666,66,66.91666666666666,84,85.16666666666666,45,45.625,13,13.180555555555555,13
2069,11,360,1308.290747871613,1326.461452703163,164,166.27777777777777,69,69.95833333333333,80,81.11111111111111,47,47.65277777777778,13,13.180555555555555,19
2070,11,360,1400.9714375081285,1420.4293741401857,157,159.18055555555554,73,74.01388888888889,85,86.18055555555556,45,45.625,17,17.23611111111111,13
2071,11,360,1160.8643777950745,1176.9874941533394,168,170.33333333333331,74,75.02777777777777,76,77.05555555555556,42,42.58333333333333,8,8.11111111111111,21
2072,11,360,1493.4776566880846,1514.2204019198634,159,161.20833333333331,74,75.02777777777777,80,81.11111111111111,47,47.65277777777778,20,20.27777777777778,13
2073,11,360,1375.6925313964775,1394.7993721103173,165,167.29166666666666,64,64.88888888888889,79,80.09722222222221,52,52.72222222222222,11,11.152777777777777,12
2074,11,360,1721.4353609423697,1745.3441853999025,135,136.875,69,69.95833333333333,95,96.31944444444444,61,61.84722222222222,23,23.319444444444443,14
2075,11,360,1577.679274646865,1599.591486794738,156,158.16666666666666,58,58.80555555555555,83,84.15277777777777,63,63.875,14,14.194444444444443,22
2076,11,360,1492.7857306986605,1513.518865847253,166,168.30555555555554,66,66.91666666666666,87,88.20833333333333,41,41.56944444444444,17,17.23611111111111,21
2077,11,360,1456.0677656844614,1476.2909290967455,148,150.05555555555554,71,71.98611111111111,90,91.25,51,51.70833333333333,15,15.208333333333332,11
2078,11,360,1468.6739202902602,1489.0721691831804,165,167.29166666666666,53,53.73611111111111,89,90.2361111111111,53,53.73611111111111,19,19.26388888888889,18
2079,11,360,1438.8855758370837,1458.8700977237097,171,173.375,71,71.98611111111111,69,69.95833333333333,49,49.68055555555555,18,18.25,21
2080,11,360,1590.4880644616003,1612.5781764680114,159,161.20833333333331,59,59.81944444444444,86,87.19444444444444,56,56.77777777777777,22,22.305555555555554,44
2031,12,360,1294.0584216919917,1312.0314553266026,132,133.83333333333331,83,84.15277777777777,105,106.45833333333333,40,40.55555555555556,10,10.13888888888889,15
2032,12,360,1528.3794933490499,1549.6069863122311,126,127.75,80,81.11111111111111,106,107.47222222222221,48,48.666666666666664,11,11.152777777777777,9
2033,12,360,1237.1654611281708,1254.348314754951,125,126.7361111111111,96,97.33333333333333,100,101.38888888888889,39,39.541666666666664,11,11.152777777777777,10
2034,12,360,1218.3452541351987,1235.2667159981875,153,155.125,78,79.08333333333333,93,94.29166666666666,36,36.5,11,11.152777777777777,15
2035,12,360,1480.8913571503708,1501.4592926663481,109,110.51388888888889,91,92.26388888888889,113,114.56944444444444,47,47.65277777777778,14,14.194444444444443,14
2036,12,360,1489.1644301869158,1509.8472694950674,139,140.93055555555554,78,79.08333333333333,92,93.27777777777777,51,51.70833333333333,16,16.22222222222222,14
2037,12,360,1181.1345554890186,1197.5392020930326,134,135.86111111111111,95,96.31944444444444,89,90.2361111111111,42,42.58333333333333,9,9.125,16
2038,12,360,1127.0321720913958,1142.6853967037762,149,151.06944444444443,83,84.15277777777777,96,97.33333333333333,32,32.44444444444444,10,10.13888888888889,35
2039,12,360,1253.7193327350024,1271.1321012452106,154,156.13888888888889,76,77.05555555555556,90,91.25,40,40.55555555555556,13,13.180555555555555,17
2040,12,360,1350.8569474752776,1369.6188495235454,153,155.125,87,88.20833333333333,73,74.01388888888889,47,47.65277777777778,17,17.23611111111111,14
2041,12,360,1269.535706289098,1287.1681466542243,157,159.18055555555554,78,79.08333333333333,79,80.09722222222221,46,46.638888888888886,15,15.208333333333332,17
2042,12,360,1140.44820407194,1156.287762461828,174,176.41666666666666,66,66.91666666666666,82,83.13888888888889,38,38.52777777777778,10,10.13888888888889,16
2043,12,360,1156.947262927548,1173.0159749126528,156,158.16666666666666,88,89.22222222222221,77,78.06944444444444,39,39.541666666666664,10,10.13888888888889,21
2044,12,360,1287.678435893395,1305.5628586141365,132,133.83333333333331,88,89.22222222222221,103,104.43055555555556,37,37.513888888888886,12,12.166666666666666,25
2045,12,360,1248.7840413149452,1266.128264110986,170,172.36111111111111,76,77.05555555555556,69,69.95833333333333,45,45.625,17,17.23611111111111,23
2046,12,360,1361.9951154263504,1380.9117142517164,124,125.72222222222221,78,79.08333333333333,112,113.55555555555554,46,46.638888888888886,7,7.097222222222221,13
2047,12,360,1612.601796214823,1634.9990433844732,141,142.95833333333331,78,79.08333333333333,87,88.20833333333333,54,54.75,23,23.319444444444443,24
2048,12,360,1454.3372857418394,1474.536414710476,110,111.52777777777777,97,98.34722222222221,108,109.5,45,45.625,16,16.22222222222222,9
2049,12,360,1298.7201131163733,1316.7578924652119,137,138.90277777777777,91,92.26388888888889,90,91.25,42,42.58333333333333,12,12.166666666666666,16
2050,12,360,1378.7988554892436,1397.9488395932608,155,157.15277777777777,69,69.95833333333333,94,95.30555555555556,42,42.58333333333333,17,17.23611111111111,24
2051,12,360,1216.9756951370125,1233.8781353472486,161,163.23611111111111,66,66.91666666666666,96,97.33333333333333,37,37.513888888888886,10,10.13888888888889,22
2052,12,360,1379.142336834705,1398.2970915129647,137,138.90277777777777,78,79.08333333333333,92,93.27777777777777,53,53.73611111111111,14,14.194444444444443,15
2053,12,360,1423.9290508302636,1443.705843202906,154,156.13888888888889,75,76.04166666666666,86,87.19444444444444,45,45.625,17,17.23611111111111,17
2054,12,360,1316.5990675503401,1334.8851657107614,170,172.36111111111111,65,65.90277777777777,79,80.09722222222221,46,46.638888888888886,15,15.208333333333332,17
2055,12,360,1414.2693081282998,1433.9119374078596,137,138.90277777777777,84,85.16666666666666,94,95.30555555555556,45,45.625,14,14.194444444444443,10
2056,12,360,900.6820485441882,913.1915214406353,179,181.48611111111111,85,86.18055555555556,67,67.93055555555556,29,29.402777777777775,10,10.13888888888889,20
2057,12,360,1385.4188141483044,1404.6607421225863,167,169.31944444444443,64,64.88888888888889,77,78.06944444444444,52,52.72222222222222,16,16.22222222222222,24
2058,12,360,1209.0288934784523,1225.8209614434309,150,152.08333333333331,78,79.08333333333333,93,94.29166666666666,39,39.541666666666664,10,10.13888888888889,14
2059,12,360,1444.313339616309,1464.3732471109797,139,140.93055555555554,79,80.09722222222221,95,96.31944444444444,47,47.65277777777778,16,16.22222222222222,24
2060,12,360,1336.4820967620633,1355.0443481059808,146,148.02777777777777,71,71.98611111111111,91,92.26388888888889,52,52.72222222222222,9,9.125,15
2061,12,360,1555.7488269446296,1577.3564495410828,140,141.94444444444443,69,69.95833333333333,105,106.45833333333333,46,46.638888888888886,17,17.23611111111111,12
2062,12,360,1102.357116591242,1117.6676320994536,147,149.04166666666666,92,93.27777777777777,84,85.16666666666666,37,37.513888888888886,8,8.11111111111111,9
2063,12,360,1371.4365603289646,1390.4842903335334,133,134.84722222222223,95,96.31944444444444,88,89.22222222222221,44,44.61111111111111,15,15.208333333333332,10
2064,12,360,1758.6393394414515,1783.0648858225827,144,146.0,62,62.86111111111111,95,96.31944444444444,59,59.81944444444444,19,19.26388888888889,13
2065,12,360,1572.0148106963861,1593.848349733836,139,140.93055555555554,87,88.20833333333333,82,83.13888888888889,52,52.72222222222222,18,18.25,20
2066,12,360,1193.0980634148855,1209.6688698512032,123,124.70833333333333,105,106.45833333333333,94,95.30555555555556,38,38.52777777777778,9,9.125,12
2067,12,360,1736.0380263994862,1760.1496656550346,138,139.91666666666666,79,80.09722222222221,82,83.13888888888889,61,61.84722222222222,24,24.333333333333332,13
2068,12,360,1517.1307083793515,1538.2019682179534,104,105.44444444444444,96,97.33333333333333,115,116.59722222222221,45,45.625,16,16.22222222222222,9
2069,12,360,1316.1565747446432,1334.436527171652,138,139.91666666666666,79,80.09722222222221,94,95.30555555555556,49,49.68055555555555,10,10.13888888888889,12
2070,12,360,1448.548705348044,1468.6674373667668,132,133.83333333333331,89,90.2361111111111,98,99.3611111111111,41,41.56944444444444,15,15.208333333333332,11
2071,12,360,1376.1207867198798,1395.2335754243225,138,139.91666666666666,86,87.19444444444444,96,97.33333333333333,40,40.55555555555556,16,16.22222222222222,15
2072,12,360,1599.5172771459065,1621.732794884044,151,153.09722222222223,63,63.875,87,88.20833333333333,59,59.81944444444444,21,21.291666666666664,20
2073,12,360,1072.9676994503516,1087.8700286093842,164,166.27777777777777,92,93.27777777777777,66,66.91666666666666,38,38.52777777777778,9,9.125,19
2074,12,360,1456.9981632196545,1477.2342488199274,125,126.7361111111111,94,95.30555555555556,93,94.29166666666666,48,48.666666666666664,19,19.26388888888889,17
2075,12,360,1216.3179151722945,1233.2112195496875,133,134.84722222222223,91,92.26388888888889,94,95.30555555555556,42,42.58333333333333,9,9.125,12
2076,12,360,1371.3144372508928,1390.3604711015996,150,152.08333333333331,71,71.98611111111111,86,87.19444444444444,53,53.73611111111111,11,11.152777777777777,24
2077,12,360,1502.3207390701614,1523.1863048905802,126,127.75,76,77.05555555555556,108,109.5,50,50.69444444444444,16,16.22222222222222,20
2078,12,360,1154.4183496865305,1170.451937876621,176,178.44444444444443,64,64.88888888888889,86,87.19444444444444,34,34.47222222222222,14,14.194444444444443,28
2079,12,360,1654.50690253445,1677.4861650696507,122,123.69444444444444,90,91.25,94,95.30555555555556,54,54.75,20,20.27777777777778,21
2080,12,360,1368.283303091538,1387.2872378566983,153,155.125,79,80.09722222222221,87,88.20833333333333,41,41.56944444444444,15,15.208333333333332,19
2031,13,360,1083.3655513643994,1098.4122951333493,166,168.30555555555554,81,82.125,76,77.05555555555556,37,37.513888888888886,8,8.11111111111111,35
2032,13,360,1649.6028401128497,1672.5139906699726,142,143.97222222222223,62,62.86111111111111,102,103.41666666666666,54,54.75,15,15.208333333333332,12
2033,13,360,1290.1245301943438,1308.042926447043,179,181.48611111111111,64,64.88888888888889,71,71.98611111111111,46,46.638888888888886,20,20.27777777777778,20
2034,13,360,1148.2821560411012,1164.2305193194497,204,206.83333333333331,57,57.791666666666664,62,62.86111111111111,37,37.513888888888886,14,14.194444444444443,26
2035,13,360,1429.9518214874456,1449.812263452549,158,160.19444444444443,74,75.02777777777777,79,80.09722222222221,49,49.68055555555555,14,14.194444444444443,16
2036,13,360,1305.4105829795383,1323.5412855209206,153,155.125,75,76.04166666666666,88,89.22222222222221,44,44.61111111111111,14,14.194444444444443,23
2037,13,360,1451.5131438550131,1471.6730486307772,173,175.40277777777777,61,61.84722222222222,73,74.01388888888889,53,53.73611111111111,19,19.26388888888889,23
2038,13,360,1327.7381241682765,1346.1789314483915,136,137.88888888888889,79,80.09722222222221,109,110.51388888888889,36,36.5,14,14.194444444444443,17
2039,13,360,1074.3749796267846,1089.2968543438233,167,169.31944444444443,86,87.19444444444444,80,81.11111111111111,27,27.375,14,14.194444444444443,16
2040,13,360,1073.4125982011099,1088.3211065094586,160,162.22222222222223,86,87.19444444444444,80,81.11111111111111,34,34.47222222222222,8,8.11111111111111,14
2041,13,360,1372.2721924147181,1391.331528420478,143,144.98611111111111,77,78.06944444444444,89,90.2361111111111,51,51.70833333333333,11,11.152777777777777,12
2042,13,360,1262.023355162949,1279.5514573179898,157,159.18055555555554,70,70.97222222222221,95,96.31944444444444,38,38.52777777777778,14,14.194444444444443,13
2043,13,360,1348.5060352788998,1367.2352857688845,154,156.13888888888889,82,83.13888888888889,76,77.05555555555556,48,48.666666666666664,17,17.23611111111111,20
2044,13,360,1502.168978122007,1523.0324361514793,158,160.19444444444443,66,66.91666666666666,85,86.18055555555556,51,51.70833333333333,21,21.291666666666664,15
2045,13,360,1113.3374863829815,1128.8005070271895,188,190.61111111111111,66,66.91666666666666,67,67.93055555555556,39,39.541666666666664,11,11.152777777777777,16
2046,13,360,1250.9788362638633,1268.3535423230835,162,164.25,68,68.94444444444444,91,92.26388888888889,39,39.541666666666664,12,12.166666666666666,15
2047,13,360,1463.250613949724,1483.5735391434703,153,155.125,72,73.0,84,85.16666666666666,51,51.70833333333333,15,15.208333333333332,18
2048,13,360,1016.2276915279162,1030.3419650213596,191,193.65277777777777,70,70.97222222222221,69,69.95833333333333,30,30.416666666666664,11,11.152777777777777,24
2049,13,360,1222.6015376419691,1239.5821145536631,181,183.51388888888889,67,67.93055555555556,70,70.97222222222221,42,42.58333333333333,10,10.13888888888889,17
2050,13,360,1547.3056568663933,1568.7960132117598,143,144.98611111111111,71,71.98611111111111,100,101.38888888888889,46,46.638888888888886,18,18.25,21
2051,13,360,907.6376971302896,920.2437762570991,177,179.45833333333331,79,80.09722222222221,77,78.06944444444444,27,27.375,6,6.083333333333333,20
2052,13,360,1217.3408316902821,1234.248343241536,213,215.95833333333331,48,48.666666666666664,56,56.77777777777777,43,43.59722222222222,17,17.23611111111111,26
2053,13,360,1101.4825174469624,1116.780885744837,170,172.36111111111111,74,75.02777777777777,81,82.125,35,35.48611111111111,13,13.180555555555555,27
2054,13,360,1801.900196178463,1826.9265877920525,153,155.125,67,67.93055555555556,73,74.01388888888889,67,67.93055555555556,26,26.36111111111111,32
2055,13,360,1388.4358765071863,1407.7197081253416,155,157.15277777777777,62,62.86111111111111,96,97.33333333333333,47,47.65277777777778,14,14.194444444444443,19
2056,13,360,1140.4861786913475,1156.3262645065051,178,180.4722222222222,82,83.13888888888889,63,63.875,37,37.513888888888886,15,15.208333333333332,14
2057,13,360,1267.7838148793196,1285.3919234193102,155,157.15277777777777,70,70.97222222222221,93,94.29166666666666,42,42.58333333333333,13,13.180555555555555,17
2058,13,360,1169.5705246853902,1185.814559750465,173,175.40277777777777,61,61.84722222222222,85,86.18055555555556,41,41.56944444444444,7,7.097222222222221,37
2059,13,360,1454.36916973499,1474.5687415368648,177,179.45833333333331,57,57.791666666666664,72,73.0,54,54.75,19,19.26388888888889,25
2060,13,360,990.1342505071603,1003.8861150975375,184,186.55555555555554,70,70.97222222222221,71,71.98611111111111,35,35.48611111111111,6,6.083333333333333,33
2061,13,360,1629.2660151161497,1651.8947097705407,153,155.125,61,61.84722222222222,92,93.27777777777777,54,54.75,16,16.22222222222222,21
2062,13,360,1213.7755887688313,1230.6335830572873,172,174.38888888888889,71,71.98611111111111,77,78.06944444444444,40,40.55555555555556,16,16.22222222222222,17
2063,13,360,1445.2937038996029,1465.367227564875,157,159.18055555555554,75,76.04166666666666,77,78.06944444444444,51,51.70833333333333,17,17.23611111111111,17
2064,13,360,1073.282734933145,1088.1894395849943,180,182.5,70,70.97222222222221,75,76.04166666666666,35,35.48611111111111,11,11.152777777777777,17
2065,13,360,1228.3234232071559,1245.3834707516996,162,164.25,74,75.02777777777777,83,84.15277777777777,41,41.56944444444444,13,13.180555555555555,19
2066,13,360,1796.2272346649702,1821.174835146428,156,158.16666666666666,64,64.88888888888889,83,84.15277777777777,57,57.791666666666664,28,28.388888888888886,20
2067,13,360,1411.8463021284701,1431.4552785469211,173,175.40277777777777,51,51.70833333333333,86,87.19444444444444,50,50.69444444444444,12,12.166666666666666,24
2068,13,360,1221.91597182855,1238.8870269928354,179,181.48611111111111,63,63.875,74,75.02777777777777,44,44.61111111111111,11,11.152777777777777,16
2069,13,360,1146.6933988498572,1162.619696056105,201,203.79166666666666,57,57.791666666666664,62,62.86111111111111,40,40.55555555555556,14,14.194444444444443,25
2070,13,360,990.5006934018395,1004.257647476865,201,203.79166666666666,72,73.0,57,57.791666666666664,30,30.416666666666664,12,12.166666666666666,21
2071,13,360,1481.0324039547702,1501.6022984541419,166,168.30555555555554,61,61.84722222222222,80,81.11111111111111,53,53.73611111111111,15,15.208333333333332,19
2072,13,360,1304.6291745385033,1322.7490241848714,173,175.40277777777777,59,59.81944444444444,79,80.09722222222221,49,49.68055555555555,11,11.152777777777777,22
2073,13,360,1393.0670823519158,1412.41523627347,155,157.15277777777777,81,82.125,76,77.05555555555556,48,48.666666666666664,11,11.152777777777777,23
2074,13,360,1131.624990881944,1147.3420046441934,195,197.70833333333331,56,56.77777777777777,70,70.97222222222221,39,39.541666666666664,13,13.180555555555555,42
2075,13,360,1148.4345692367317,1164.3850493650195,198,200.75,56,56.77777777777777,73,74.01388888888889,33,33.45833333333333,12,12.166666666666666,25
2076,13,360,1080.639027394072,1095.6479027745452,179,181.48611111111111,67,67.93055555555556,78,79.08333333333333,36,36.5,11,11.152777777777777,15
2077,13,360,1338.11498869046,1356.6999190889385,146,148.02777777777777,81,82.125,88,89.22222222222221,45,45.625,16,16.22222222222222,14
2078,13,360,1104.9393701898482,1120.2857503313737,167,169.31944444444443,79,80.09722222222221,78,79.08333333333333,36,36.5,11,11.152777777777777,24
2079,13,360,1623.662252886979,1646.2131175104093,159,161.20833333333331,57,57.791666666666664,91,92.26388888888889,53,53.73611111111111,16,16.22222222222222,18
2080,13,360,932.9527961459801,945.9104738702298,220,223.05555555555554,56,56.77777777777777,54,54.75,30,30.416666666666664,11,11.152777777777777,58
2031,15,360,1283.3405293741137,1301.1647033931986,167,169.31944444444443,69,69.95833333333333,79,80.09722222222221,45,45.625,13,13.180555555555555,15
2032,15,360,1949.4814877901351,1976.557619564998,95,96.31944444444444,82,83.13888888888889,115,116.59722222222221,68,68.94444444444444,20,20.27777777777778,10
